reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFllunwyCQwMz8WUaT0MibQEcDVHvfIDjLCZM6l-wa3ltqckcWCP8lKQqYGE77sAtVIIyLiaEDsLpFUKnA,Marselina Indrawati,https://play-lh.googleusercontent.com/a/AATXAJyT1-NOyN0m44XNcj_ozhQEZ6221k7qFktbCtmp=mo,Saya beri 2 bintang dulu.saya mau nanya kepada Traveloka. apakah Traveloka itu aman?saya takut karena comentar² negatif semua,2,1,3.44.0,2021-12-09 19:07:46,"Hai, Kak. Kami akan selalu berusaha menjadikan kenyamanan dan keamanan pelanggan Traveloka sebagai perhatian utama kami ya, jika kamu mengalami kendala boleh informasikan langsung melalui DM Instagram / twitter Traveloka ya. Terima kasih -AL",2021-12-09 19:38:55,most relevant,com.traveloka.android
gp:AOqpTOFllunwyCQwMz8WUaT0MibQEcDVHvfIDjLCZM6l-wa3ltqckcWCP8lKQqYGE77sAtVIIyLiaEDsLpFUKnA,Marselina Indrawati,https://play-lh.googleusercontent.com/a/AATXAJyT1-NOyN0m44XNcj_ozhQEZ6221k7qFktbCtmp=mo,Saya beri 2 bintang dulu.saya mau nanya kepada Traveloka. apakah Traveloka itu aman?saya takut karena comentar² negatif semua,2,1,3.44.0,2021-12-09 19:07:46,"Hai, Kak. Kami akan selalu berusaha menjadikan kenyamanan dan keamanan pelanggan Traveloka sebagai perhatian utama kami ya, jika kamu mengalami kendala boleh informasikan langsung melalui DM Instagram / twitter Traveloka ya. Terima kasih -AL",2021-12-09 19:38:55,newest,com.traveloka.android
gp:AOqpTOEY2OJhv3fs5c3vX-NrBzz-U1QVHapj2L4ueJpGfhgZjZsDSPQL6fXdXTUlJ5uF2rztI7Jy3L6AQULClPw,ken ken,https://play-lh.googleusercontent.com/a/AATXAJzu62fbLA5i4M9BqKbmH3tN4KbKboS57X-xShLJ=mo,"Hai Traveloka paylater,data sy jng disalah gunakan ya masalah ditolak pengajuan sy tidak masalah tetapi sy tidak mau ada permasalahan dikemudian hari ingat ya ,,,,,,tolong ya pihak Traveloka data minta di hapus atas nama suk kian",1,1,3.37.0,2021-12-09 19:12:23,"Hai, Kak. Kami akan selalu berusaha menjadikan kenyamanan dan keamanan pelanggan Traveloka sebagai perhatian utama kami ya, terkait permintaan kamu, boleh informasikan email paylater kamu melalui DM Instagram / twitter Traveloka ya. Terima kasih -AL",2021-12-09 19:38:11,most relevant,com.traveloka.android
gp:AOqpTOEY2OJhv3fs5c3vX-NrBzz-U1QVHapj2L4ueJpGfhgZjZsDSPQL6fXdXTUlJ5uF2rztI7Jy3L6AQULClPw,ken ken,https://play-lh.googleusercontent.com/a/AATXAJzu62fbLA5i4M9BqKbmH3tN4KbKboS57X-xShLJ=mo,"Hai Traveloka paylater,data sy jng disalah gunakan ya masalah ditolak pengajuan sy tidak masalah tetapi sy tidak mau ada permasalahan dikemudian hari ingat ya ,,,,,,tolong ya pihak Traveloka data minta di hapus atas nama suk kian",1,1,3.37.0,2021-12-09 19:12:23,"Hai, Kak. Kami akan selalu berusaha menjadikan kenyamanan dan keamanan pelanggan Traveloka sebagai perhatian utama kami ya, terkait permintaan kamu, boleh informasikan email paylater kamu melalui DM Instagram / twitter Traveloka ya. Terima kasih -AL",2021-12-09 19:38:11,newest,com.traveloka.android
gp:AOqpTOEu4QD8TG-fzOZ70Okp27aAFeEVsJIxOdKgk6yZFuc9jlMkKBJD5a5zltHaITh658tLGUXjky739S8UxRY,Afid Dawami,https://play-lh.googleusercontent.com/a/AATXAJyM320oHXGlvL68C9bfPmR4FadJt44kEEERgGnd=mo,Pendaftaran payleter saya di tolak.. Jadi saya mohon hapus data saya. Trima kasih,5,0,3.44.0,2021-12-09 19:28:04,"Hai, Afid. Agar bisa kami bantu cek mohon diinfoin alamat email dan nama lengkap kamu yang terdaftar di Paylater via DM Twitter ya, Kak. Terima kasih -BY",2021-12-09 19:36:04,most relevant,com.traveloka.android
gp:AOqpTOFGejBHivBTXl-5Z5_oIVmufJCv8fDLbit7lY_si34tuAmEmC8MoFaVndt4_1cooKms77jDs_vZ6FkbxBE,kristian dini,https://play-lh.googleusercontent.com/a/AATXAJzIfVa8fLUSCFfbsM5QKY1nUnvm7mcrEjM-rcRG=mo,Tolong bantu fol up respn cepat nya CS nya,1,0,3.44.0,2021-12-09 19:54:00,"Terima kasih atas masukkannya ya Kak, jika kamu mengalamai kendala, agar bisa kami bantu cek, boleh banget informasikan nomor pemesanan beserta kendala kamu melalui DM Instagram / twitter Traveloka ya. Terima kasih -AL",2021-12-09 20:10:18,most relevant,com.traveloka.android
gp:AOqpTOFGejBHivBTXl-5Z5_oIVmufJCv8fDLbit7lY_si34tuAmEmC8MoFaVndt4_1cooKms77jDs_vZ6FkbxBE,kristian dini,https://play-lh.googleusercontent.com/a/AATXAJzIfVa8fLUSCFfbsM5QKY1nUnvm7mcrEjM-rcRG=mo,Tolong bantu fol up respn cepat nya CS nya,1,0,3.44.0,2021-12-09 19:54:00,"Terima kasih atas masukkannya ya Kak, jika kamu mengalamai kendala, agar bisa kami bantu cek, boleh banget informasikan nomor pemesanan beserta kendala kamu melalui DM Instagram / twitter Traveloka ya. Terima kasih -AL",2021-12-09 20:10:18,newest,com.traveloka.android
gp:AOqpTOHLBFEgd3XhrEXCIsp3BhGCv25B-m0VfkDt-S80tB7VjDhYjiD7EL0YDk0tNGIPEFRO7SPKDr1X6WIlWRA,Trikora Irianto,https://play-lh.googleusercontent.com/a-/AOh14Gio8KUK2A-cN5vW_x-yXF4eILbRScyo4gaTK8UxOQ,baik sekali,3,0,3.43.1,2021-12-09 20:24:06,"Makasih buat reviewnya Irianto, Salam sayang dari mimin - TD",2021-12-09 20:30:42,most relevant,com.traveloka.android
gp:AOqpTOHLBFEgd3XhrEXCIsp3BhGCv25B-m0VfkDt-S80tB7VjDhYjiD7EL0YDk0tNGIPEFRO7SPKDr1X6WIlWRA,Trikora Irianto,https://play-lh.googleusercontent.com/a-/AOh14Gio8KUK2A-cN5vW_x-yXF4eILbRScyo4gaTK8UxOQ,baik sekali,3,0,3.43.1,2021-12-09 20:24:06,"Makasih buat reviewnya Irianto, Salam sayang dari mimin - TD",2021-12-09 20:30:42,newest,com.traveloka.android
gp:AOqpTOGo9-Wx2erfaBVEMQWtFGwD_SjZhfEfJB8YB5VZRjDeLbMkZ-OR45AG7t-EN4xaEBXwxNxv8hBmUW3mMg4,Paulus Pongpare,https://play-lh.googleusercontent.com/a/AATXAJzyR8xsbVVbbvw0JRRIHCAghfjpZJzQoARSSxHA=mo,Mantap.,4,0,3.39.0,2021-12-09 20:33:18,"Hai, Paulus. Terima kasih buat feedback kamu ya -BY",2021-12-09 21:01:43,newest,com.traveloka.android
gp:AOqpTOF6mBcJMTiR0Xb9b1WI_FsHXZC3tM06UuZWWzTA7veQ6M869gVE1sIoArAV7B1eSDTBzvGN8jBF6zBFTlY,Bayu Aprilio,https://play-lh.googleusercontent.com/a-/AOh14GjL5NliWbkCdcfcsd9b5ojlZ7R59QXTAwLJ2SXR918,Mohon lakukan perbaikan dan pelayanan yang terpercaya kepada pengguna Traveloka. Terima kasih,5,8,3.43.1,2021-12-09 20:41:21,"Hai, Bayu. Terima kasih saran dan feedbacknya ya, Kak -BY",2021-12-09 21:03:09,most relevant,com.traveloka.android
gp:AOqpTOF02b7dayvr2K5TDWISgIjn57fhIjnBhnu0PZfCabQ86cUJRvbbBCBRVhz48ZjjpLlLAAaiFW5dEVHLYTE,Tubagus Ferry Efendi,https://play-lh.googleusercontent.com/a-/AOh14GjMU8HJACfVWual_L5N1nr2PtUU28zKQH-d-LvGtw,"Payyaahhhh sekali, tolong data-data saya di hapus. Terimakasih",2,0,3.44.0,2021-12-09 23:26:26,"Hai, Kak Ferry. Mohon maaf untuk ketidaknyamanannya. Supaya bisa kami bantu untuk kendala kamu, mohon informasikan detail kendalanya melalui DM Twitter ya kak. Terima kasih. -BM",2021-12-09 23:31:38,most relevant,com.traveloka.android
gp:AOqpTOF02b7dayvr2K5TDWISgIjn57fhIjnBhnu0PZfCabQ86cUJRvbbBCBRVhz48ZjjpLlLAAaiFW5dEVHLYTE,Tubagus Ferry Efendi,https://play-lh.googleusercontent.com/a-/AOh14GjMU8HJACfVWual_L5N1nr2PtUU28zKQH-d-LvGtw,"Payyaahhhh sekali, tolong data-data saya di hapus. Terimakasih",2,0,3.44.0,2021-12-09 23:26:26,"Hai, Kak Ferry. Mohon maaf untuk ketidaknyamanannya. Supaya bisa kami bantu untuk kendala kamu, mohon informasikan detail kendalanya melalui DM Twitter ya kak. Terima kasih. -BM",2021-12-09 23:31:38,newest,com.traveloka.android
gp:AOqpTOE6-Xj_RlfZzZmWl57vxrpoDrUuOA8a5dqc5eox9MP2G1Y8OguTRnCToA40_-QfXnHwFKAXfm04qKoZt1M,Detasemen 45,https://play-lh.googleusercontent.com/a-/AOh14Git9NXSopTVSt8JBuRV_JZT3QQd9vjpFel-X-wJ,"Apk gak sinkron dengan keadaan, bandar gak ada penerbangan, ekh traveloka gak ada penerbangan Ujung-ujungnya konsumen yg rugi, berapa uang para penumpang yang hangus gara2 gagal terbang Dah lah, ayo kita bubar dari sini",1,16,3.44.0,2021-12-09 23:52:52,"Hai Kak, maaf banget kalau ada kendala status penerbangan kamu kalau memang saat kamu di bandara tidak ada penerbangannya. Supaya mimin bisa bantu cek, boleh kamu sampaikan nomor pesanannya di DM twitter, IG, atau PM facebook ya Kak. Terima kasih -DZ",2021-12-10 00:01:51,most relevant,com.traveloka.android
gp:AOqpTOE6-Xj_RlfZzZmWl57vxrpoDrUuOA8a5dqc5eox9MP2G1Y8OguTRnCToA40_-QfXnHwFKAXfm04qKoZt1M,Detasemen 45,https://play-lh.googleusercontent.com/a-/AOh14Git9NXSopTVSt8JBuRV_JZT3QQd9vjpFel-X-wJ,"Apk gak sinkron dengan keadaan, bandar gak ada penerbangan, ekh traveloka gak ada penerbangan Ujung-ujungnya konsumen yg rugi, berapa uang para penumpang yang hangus gara2 gagal terbang Dah lah, ayo kita bubar dari sini",1,16,3.44.0,2021-12-09 23:52:52,"Hai Kak, maaf banget kalau ada kendala status penerbangan kamu kalau memang saat kamu di bandara tidak ada penerbangannya. Supaya mimin bisa bantu cek, boleh kamu sampaikan nomor pesanannya di DM twitter, IG, atau PM facebook ya Kak. Terima kasih -DZ",2021-12-10 00:01:51,newest,com.traveloka.android
gp:AOqpTOGHZlh3rO5YBUfN5tC9mRkDSNWmEeuFZrW8FFk0bdo4wqt-AFinKlCIuhgv9Un2DyFPKBj1Xdk7OhTz218,Amiy Sukotjo,https://play-lh.googleusercontent.com/a-/AOh14Ghedm6TFlaE-p3sph8o8n2SNiPfAEzjKF7F9kIsdQ,"Traveloka sangat membantu sekali, terutama saat-saat mendadak untuk pesan hotel. Interfacenya mudah dipahami, dan mudah diaplikasikan.",4,0,3.37.0,2021-12-10 03:49:01,"Hai, kak Amiy. Senang sekali menerima bintang 4 dari kakak, terima kasih juga atas reviewnya, semoga kedepannya kami bisa dapat bintang 5 dari kamu ya kak :) -RU",2021-12-10 04:01:06,most relevant,com.traveloka.android
gp:AOqpTOGHZlh3rO5YBUfN5tC9mRkDSNWmEeuFZrW8FFk0bdo4wqt-AFinKlCIuhgv9Un2DyFPKBj1Xdk7OhTz218,Amiy Sukotjo,https://play-lh.googleusercontent.com/a-/AOh14Ghedm6TFlaE-p3sph8o8n2SNiPfAEzjKF7F9kIsdQ,"Traveloka sangat membantu sekali, terutama saat-saat mendadak untuk pesan hotel. Interfacenya mudah dipahami, dan mudah diaplikasikan.",4,0,3.37.0,2021-12-10 03:49:01,"Hai, kak Amiy. Senang sekali menerima bintang 4 dari kakak, terima kasih juga atas reviewnya, semoga kedepannya kami bisa dapat bintang 5 dari kamu ya kak :) -RU",2021-12-10 04:01:06,newest,com.traveloka.android
gp:AOqpTOE5mJ_Z20goa9wtF42ax4d8-YyfFA9ViTSJSt80HRNLhYshZTI6EEnN7ZFIXreJS3GNBTfW0tIPGCfLfFU,Mr firman,https://play-lh.googleusercontent.com/a-/AOh14GiCv3HjHaw8YjEGnK7yDIQj1DOfCldQKwzH4O6H,sangat mudah digunakan,5,0,3.43.1,2021-12-10 06:21:15,"Hai, Kak Firman. Terima kasih telah menggunakan Traveloka sebagai partner perjalanan kamu -SY",2021-12-10 06:31:37,most relevant,com.traveloka.android
gp:AOqpTOEF-w8DTm5nvnDEtSD7DGYNC7-vvms1GDzzfVxF5DtNye6JHBeyf0ke4ssQAW4sBamwaGkUzcJiW6tqqu0,Subadah Inyonk,https://play-lh.googleusercontent.com/a/AATXAJw1JkMwd3S2xmfnwI5EvK5kuf_BqAKMesfY9j8S=mo,Aplikasi nich bagus,3,0,3.43.1,2021-12-10 06:28:48,"Hai, Kak Subadah. Terima kasih atas review yang kamu berikan dan terima kasih telah menggunakan Traveloka sebagai partner perjalanan kamu -SY",2021-12-10 06:33:32,most relevant,com.traveloka.android
gp:AOqpTOEF-w8DTm5nvnDEtSD7DGYNC7-vvms1GDzzfVxF5DtNye6JHBeyf0ke4ssQAW4sBamwaGkUzcJiW6tqqu0,Subadah Inyonk,https://play-lh.googleusercontent.com/a/AATXAJw1JkMwd3S2xmfnwI5EvK5kuf_BqAKMesfY9j8S=mo,Aplikasi nich bagus,3,0,3.43.1,2021-12-10 06:28:48,"Hai, Kak Subadah. Terima kasih atas review yang kamu berikan dan terima kasih telah menggunakan Traveloka sebagai partner perjalanan kamu -SY",2021-12-10 06:33:32,newest,com.traveloka.android
gp:AOqpTOEYqVNgQVcrsAmZ0WfjXbXJMVh0WRShDFo9v1cXQWlVRht9BMb5nd9f3U7PvrVRr3F25zemNikRABYe_tM,Suardi Betet,https://play-lh.googleusercontent.com/a/AATXAJweFxrn4ErcyGHgvuMorH9eLEj_UrsGZXl5eo9H=mo,bagus dan baik,5,0,3.44.0,2021-12-10 07:42:54,"Halo Suardi, seneng banget deh dapet apreasiasi dan bintang 5 dari kamu. Semoga Traveloka bisa selalu memberikan pelayanan terbaik kepada semua pelanggan dimanapun dan kapanpun. Pantengin terus Traveloka ya untuk promo-promo menarik lainnya. Terima kasih :) -IP",2021-12-10 08:02:42,most relevant,com.traveloka.android
gp:AOqpTOGw3eVNlwv2w9Lb9YassoXKnnv0fHtj-Sb-yvCP72mT-ahf_puhIPfHwy3G28E7yYoQHSlZ7psgjTAmll0,jaya erawan,https://play-lh.googleusercontent.com/a-/AOh14GgI12PKe5XANzRHYDqUL4yPCON6SFsYW3l9zldEPtI,"sangat membantu jika ingin berpergian, good app",5,0,3.43.1,2021-12-10 07:52:31,"Halo Jaya Erawan, terima kasih atas apresiasinya, semoga kamu tetap nyaman dan selalu setia menjadi pelanggan Traveloka. Traveloka akan selalu berusaha dengan senang hati untuk memberikan pelayanan terbaik kepada semua pelanggan. Pantengin terus Traveloka untuk penawaran menarik lainnya yang pastinya bikin liburan kamu makin seru :) -IP",2021-12-10 08:03:08,most relevant,com.traveloka.android
gp:AOqpTOHVJi705gxalsSOXTwj2-t-SslCHoHaVHyKtwklHeDrzHnOAxU4uebldVQZCCeuQNe5HmenlADxlTxSLHQ,HAPPY KUN,https://play-lh.googleusercontent.com/a-/AOh14GhpksAK2PMkWcY01G7yYdKlPP5lZ0-p2hxZZeKZ,"Saya mau ngajuin paylater, tapi terkendala nama ibu kandung. nama ibu kandung saya cuma 3HURUF, tapi apk nya bilang nama ibu kandung tidak valid atau kurang panjang 🤣 iyakali pekara ngurus paylater harus ganti KTP mamakku! Benerin tolong Staff IT nya manaaaa oiii wkwkw.",1,0,No Reply,2021-12-10 08:00:40,"Hai, Kak. Mohon maaf atas ketidaknyamanannya. Agar kami bisa bantu cek lebih lanjut, mohon infokan alamat email dan nama lengkap yang kamu ajukan untuk pendaftaran PayLater melalui social media Traveloka, ya. Terima kasih -SY",2021-12-10 08:37:05,newest,com.traveloka.android
gp:AOqpTOFXQ53sl88JdvpV4Mgi0XbKecUxQxFSc0LO09InZyZRf6oOTyhD8acz2CxBMe2oQ0L54gs3cGMTpJbPW48,Gacha Meme,https://play-lh.googleusercontent.com/a-/AOh14GgIayvgkSSf2VLcFam5jIO4JtRcsNojhEaZy9XX3Q,"Untuk pemilik traveloka harganya bisa di turunkan? ,soalnya Harga mahal banget gilaaa,memangnya gampang kami cri duit apa?! Sampe 3 juta astaghfirullah makin update makin mahallll😭💔 Sampe2 aku dan ortu ga jdi kemakassar Tolong Di turunkannnnn🥺🥺🥺",1,4,3.44.0,2021-12-10 08:15:55,"Halo, terima kasih atas kritik dan sarannya. Kenyamanan kamu adalah prioritas kami, semoga kedepannya kami bisa mendapat bintang 5 dari kamu ya. Semua kritik dan saran akan sangat berharga bagi perkembangan dan kemajuan Traveloka. Traveloka akan selalu berusaha mempriotitaskan kenyamanan dan kelancaran penggunaan di Traveloka. Terima kasih. -IP",2021-12-10 08:35:41,most relevant,com.traveloka.android
gp:AOqpTOFXQ53sl88JdvpV4Mgi0XbKecUxQxFSc0LO09InZyZRf6oOTyhD8acz2CxBMe2oQ0L54gs3cGMTpJbPW48,Gacha Meme,https://play-lh.googleusercontent.com/a-/AOh14GgIayvgkSSf2VLcFam5jIO4JtRcsNojhEaZy9XX3Q,"Untuk pemilik traveloka harganya bisa di turunkan? ,soalnya Harga mahal banget gilaaa,memangnya gampang kami cri duit apa?! Sampe 3 juta astaghfirullah makin update makin mahallll😭💔 Sampe2 aku dan ortu ga jdi kemakassar Tolong Di turunkannnnn🥺🥺🥺",1,4,3.44.0,2021-12-10 08:15:55,"Halo, terima kasih atas kritik dan sarannya. Kenyamanan kamu adalah prioritas kami, semoga kedepannya kami bisa mendapat bintang 5 dari kamu ya. Semua kritik dan saran akan sangat berharga bagi perkembangan dan kemajuan Traveloka. Traveloka akan selalu berusaha mempriotitaskan kenyamanan dan kelancaran penggunaan di Traveloka. Terima kasih. -IP",2021-12-10 08:35:41,newest,com.traveloka.android
gp:AOqpTOHUXkKJJ6LfBbWPJNXzibqAsUNX3gOYWYdPwOJ1Qw5QxDdMuuUgV1FWtz4SyDOvcQUnMMMgij_rncojoLY,slamet efendy yusuf,https://play-lh.googleusercontent.com/a-/AOh14GgTwtwhpXM8h3rDGSJOdjajRmC0LcIIJBAEkQPafg,Semoga bisa lebih baik lagi..,1,0,3.42.1,2021-12-10 08:19:49,"Halo Slamet, terima kasih atas kritik dan sarannya. Kenyamanan kamu adalah prioritas kami, semoga kedepannya kami bisa mendapat bintang 5 dari kamu ya. Semua kritik dan saran akan sangat berharga bagi perkembangan dan kemajuan Traveloka. Semoga ke depan harinya kamu tidak terkendala kembali ya. Semoga sehat selalu :) -IP",2021-12-10 08:34:46,newest,com.traveloka.android
gp:AOqpTOHy1J0-cpEI6rs1QnM6raALq40fld9IPAnmS3UTR4Fv6rhUqpBrOxGZc3jjixhSWLyVlJ7cZggmRr86p38,Mas Nas,https://play-lh.googleusercontent.com/a-/AOh14GgyD7iTyQ2pG0nM_HugxfS-IY_T5BQCX_sekggHg5g,N ya mhhtvn BB untuk TT m ni MB UU gn ku uh mau j KK dan ekonomi jg h ya u gn FG tidak i yg jg ni limo y kg BB nu uh baby bnby Hb bngg BBM BB yg h Ng to n Ng yang hitam hitam UU j ku n....... jg Umn BBM naik bbn yg jln n NN NN nttn BMB BB hi vtfgf BBN ny MB UU yg n . Muh ynbjbb,1,0,3.43.1,2021-12-10 08:36:20,"Hai, kak. Mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui social media Traveloka agar kami dapat membantu Anda lebih lanjut. Terima kasih -MZ",2021-12-10 13:35:39,newest,com.traveloka.android
gp:AOqpTOEzu4dxLGIh5gHrVAvdTPKDon3xR1GrfEnpa8bN7i9L-tRIbAHd_P_o2bdNf70KaE5dlE8w3mKwnzwHaSw,Sahrudin,https://play-lh.googleusercontent.com/a-/AOh14GjYilXLDCTNt_BC-1LlDetoBq3CMjjcu067b58p,Udah ngajuin paylater 2 kali Di tolakkkkkkk,1,0,No Reply,2021-12-10 09:35:02,"Halo Sahrudin, pada pendaftaran PayLater ada kriteria yang perlu diperhatikan. Apabila kamu berkenan untuk penjelasan lebih lanjut, dapat hubungi kami melalui DM/PM pada media sosial Facebook, Twitter, & Instagram Traveloka. Traveloka akan selalu berusaha menjadikan kenyamanan dan kelancaran pengguna sebagai prioritas utama kami. Terima kasih. -IP",2021-12-10 10:03:44,newest,com.traveloka.android
gp:AOqpTOFdP4I_K-MlplwdEoIUJfuSZ9aW4eUpID9FRjUFx7yx2vl4rrosgjNUNx-NSKWD2dvsGqx1xUvoOEcZx08,jaki man,https://play-lh.googleusercontent.com/a-/AOh14GgdQxS1GgVjnse-T4LPkRz-OUGVCWH9tFsZVcpC,Bagus,4,0,No Reply,2021-12-10 09:59:37,"Hai, Kak. Terima kasih atas penilaian kamu :) -MZ",2021-12-10 10:01:19,newest,com.traveloka.android
gp:AOqpTOGvb7m0dIKNuW3-5QcLGvpVwbv4Ei5C_KN7ZNReMNKXs7wHRByLa-HNLZn4fGoHTgg7-pkhs5btY7hcYGA,Rhendyalvian Gunawansyah,https://play-lh.googleusercontent.com/a/AATXAJwPM_Dp5HTZZURPOHVph1KR22nhMz7Zj6Jhc5nD=mo,bagus,1,0,3.44.0,2021-12-10 10:04:42,"Hai, Rhendyalvian. Terima kasih untuk review yang diberikan. Kalau ada kendala lebih lanjut, silakan menghubungi kami dengan mengetuk ikon chat pada bagian kanan atas halaman utama aplikasi Traveloka Anda, melalui email di cs@traveloka.com atau di nomor telepon 021-08041500308 ya. Terima kasih-YS",2021-12-10 10:32:21,newest,com.traveloka.android
gp:AOqpTOFDemDELM1pdMOEjrZeMONX7SmBbetgnjZanIRaq8F_iQsJAauVZBwZJZkCjKP8RW_zD9csA8-azX14Ivo,Mitra Sontael,https://play-lh.googleusercontent.com/a-/AOh14Ggw5vYlglhEC3L7HExwL3v5On6QCUBXE5NH2x_K3Q,Proses pembayaran lancar jaya,5,0,3.44.0,2021-12-10 10:11:42,"Halo, Mitra. Senangnya dapat bintang lima dari kamu. Terima kasih untuk apresiasinya ya, semoga kamu tetap nyaman dan selalu setia menjadi pelanggan Traveloka. Jangan lupa pantengin terus Traveloka, karena akan selalu ada promo-promo yang menarik. 😊 -RE",2021-12-10 10:31:32,most relevant,com.traveloka.android
gp:AOqpTOGEIdXFAnfUky4uoHZL2XXK-N6gAIX51nAZNDGpEDu8d-eEaXiEnC62NL91WVp30dA1qwgWRaBanENjXiU,istiqomah 21,https://play-lh.googleusercontent.com/a-/AOh14GhRxbLiwqS_EZlQCaKBFk8ZuJl5rBDSxhCmtGS0,sangat mampu memuaskan,4,0,3.43.1,2021-12-10 10:18:33,"Hai, kak. Terima kasih atas penilaian kamu :) -MZ",2021-12-10 10:33:39,most relevant,com.traveloka.android
gp:AOqpTOGEIdXFAnfUky4uoHZL2XXK-N6gAIX51nAZNDGpEDu8d-eEaXiEnC62NL91WVp30dA1qwgWRaBanENjXiU,istiqomah 21,https://play-lh.googleusercontent.com/a-/AOh14GhRxbLiwqS_EZlQCaKBFk8ZuJl5rBDSxhCmtGS0,sangat mampu memuaskan,4,0,3.43.1,2021-12-10 10:18:33,"Hai, kak. Terima kasih atas penilaian kamu :) -MZ",2021-12-10 10:33:39,newest,com.traveloka.android
gp:AOqpTOHMeD3tvL_ps2ZuvasJG5WT23SrhhvO6AAlGmFkKYT_zQYWI2l4U8vtM29eQhJYnXKivpQde5H-4yarq3A,Nongkowski,https://play-lh.googleusercontent.com/a-/AOh14GhB9YbDIMPvKFb4LdhxygRKseAMatlRfUIQulxoSA,"Jadi takut pakai aplikasi ini, karena pengalaman di aplikasi pintu merah, dana sudah masuk, eh hotel ga terima tamu lewat aplikasi, saya baca baca ulasan disini, ada juga kejadian seperti yang saya alami.",1,9,3.43.1,2021-12-10 10:59:33,"Halo Kak, terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuannya untuk infokan kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui pesan pada aplikasi Anda atau email ke cs@traveloka.com agar kami cek lebih lanjut. Terima kasih -YS",2021-12-10 11:05:03,most relevant,com.traveloka.android
gp:AOqpTOHMeD3tvL_ps2ZuvasJG5WT23SrhhvO6AAlGmFkKYT_zQYWI2l4U8vtM29eQhJYnXKivpQde5H-4yarq3A,Nongkowski,https://play-lh.googleusercontent.com/a-/AOh14GhB9YbDIMPvKFb4LdhxygRKseAMatlRfUIQulxoSA,"Jadi takut pakai aplikasi ini, karena pengalaman di aplikasi pintu merah, dana sudah masuk, eh hotel ga terima tamu lewat aplikasi, saya baca baca ulasan disini, ada juga kejadian seperti yang saya alami.",1,9,3.43.1,2021-12-10 10:59:33,"Halo Kak, terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuannya untuk infokan kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui pesan pada aplikasi Anda atau email ke cs@traveloka.com agar kami cek lebih lanjut. Terima kasih -YS",2021-12-10 11:05:03,newest,com.traveloka.android
gp:AOqpTOEy9PW00kHcG_Tju3nrszqinFGmt3R9dqdmyetn6PNw975iWx4jhSG2S7ONyL2qFVTyNlpLzYTQcUtD4r4,Anggita dwi larasati,https://play-lh.googleusercontent.com/a-/AOh14GhhoVMjxgz7xZ-ChWW7Q2CzSQdeJh3OZzMUYdEg,"Di notif katanya ada diskon buat akun sy .. Udh 2x notif bgtu tp trnyta g ada, alias ga bs dipake kupon MAUNGUNYAH nya..",1,0,3.43.1,2021-12-10 11:33:10,"Hai, Anggita. Mohon maaf untuk ketidaknyamanan yang Anda alami. Dipastikan untuk kenyamanan pengguna Traveloka, kami akan perbaiki & tingkatkan performa Traveloka. Jika Anda memiliki kendala, mohon hubungi kami via pesan di media sosial Traveloka, agar dapat kami lakukan pengecekan lebih lanjut. Terima kasih. -RE",2021-12-10 12:05:01,most relevant,com.traveloka.android
gp:AOqpTOEy9PW00kHcG_Tju3nrszqinFGmt3R9dqdmyetn6PNw975iWx4jhSG2S7ONyL2qFVTyNlpLzYTQcUtD4r4,Anggita dwi larasati,https://play-lh.googleusercontent.com/a-/AOh14GhhoVMjxgz7xZ-ChWW7Q2CzSQdeJh3OZzMUYdEg,"Di notif katanya ada diskon buat akun sy .. Udh 2x notif bgtu tp trnyta g ada, alias ga bs dipake kupon MAUNGUNYAH nya..",1,0,3.43.1,2021-12-10 11:33:10,"Hai, Anggita. Mohon maaf untuk ketidaknyamanan yang Anda alami. Dipastikan untuk kenyamanan pengguna Traveloka, kami akan perbaiki & tingkatkan performa Traveloka. Jika Anda memiliki kendala, mohon hubungi kami via pesan di media sosial Traveloka, agar dapat kami lakukan pengecekan lebih lanjut. Terima kasih. -RE",2021-12-10 12:05:01,newest,com.traveloka.android
